id;bezirk;name;shortname;strasse;plz_ort;von;bis;veranstalter;oeffnungszeiten;email;w3;bemerkungen;lat;lng;rss_titel;barrierefrei;immer-kostenlos;Mo;Di;Mi;Do;Fr;Sa;So;closed-exc;closed-exc-readable;hours-exc;hours-exc-readable;ignore;merged;international;action;image;urheberschaft;train;train_distance;short_distance;rss_beschreibung
566;Zentrum;Haus G 24;Schaustellerbetrieb Jürgen Seiferth;Grimmaische Straße;04109 Leipzig;25.11.25;23.12.25;Schaustellerbetrieb Jürgen Seiferth;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.339579605397546;12.379041696909646;Schaustellerbetrieb Jürgen Seiferth;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;leipziger_weihnachtsmarkt.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Süßwaren
654;Zentrum;Haus G 25;K&K Dresdner Handels GmbH;Grimmaische Straße;04109 Leipzig;25.11.25;23.12.25;K&K Dresdner Handels GmbH;10:00-21:00;;https://www.sternehaus.de/;;51.339564699315076;12.379135852937472;K&K Dresdner Handels GmbH;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;leipziger_weihnachtsmarkt.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Weihnachtliches
611;Zentrum;Haus G 26;Baby-Kinder-Treff Kerstin Teich;Grimmaische Straße;04109 Leipzig;25.11.25;23.12.25;Baby-Kinder-Treff Kerstin Teich;10:00-21:00;;https://www.baby-kinder-treff.de/;;51.339551104230615;12.379214074773087;Baby-Kinder-Treff Kerstin Teich;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;leipziger_weihnachtsmarkt.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Bekleidung und Textil
633;Zentrum;Haus G 27;Illgro GmbH - H. Zink;Grimmaische Straße;04109 Leipzig;25.11.25;23.12.25;Illgro GmbH - H. Zink;10:00-21:00;;https://www.ilggro.de/;;51.33953605027964;12.379301676734622;Illgro GmbH - H. Zink;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;leipziger_weihnachtsmarkt.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Handel und Handwerk
715;Zentrum;Haus G 28;"Die Schaubackstube" - Siegel & Rößler GbR;Grimmaische Straße;04109 Leipzig;25.11.25;23.12.25;"Die Schaubackstube" - Siegel & Rößler GbR;10:00-21:00;;https://www.schaubacken.de/;;51.3395201437743;12.379383966207515;"Die Schaubackstube" - Siegel & Rößler GbR;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;leipziger_weihnachtsmarkt.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
553;Zentrum;Haus G 29;Kerstin Naumann;Grimmaische Straße;04109 Leipzig;25.11.25;23.12.25;Kerstin Naumann;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.339466605631394;12.379620696966311;Kerstin Naumann;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;leipziger_weihnachtsmarkt.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Süßwaren
646;Zentrum;Haus G 30;Xmas GmbH - Marko Fritzsche;Grimmaische Straße;04109 Leipzig;25.11.25;23.12.25;Xmas GmbH - Marko Fritzsche;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.33945312071416;12.37969287698753;Xmas GmbH - Marko Fritzsche;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;leipziger_weihnachtsmarkt.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Handel und Handwerk
717;Zentrum;Haus G 31;EWU - Thüring. Wurst- und Spezialitäten GmbH;Grimmaische Straße;04109 Leipzig;25.11.25;23.12.25;EWU - Thüring. Wurst- und Spezialitäten GmbH;10:00-21:00;;http://www.ewu-thueringer.de;;51.3394391160724;12.379785999672619;EWU - Thüring. Wurst- und Spezialitäten GmbH;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;leipziger_weihnachtsmarkt.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
722;Zentrum;Haus M 01/01;Duftholz Team - Annette Vogt;Markt;04109 Leipzig;25.11.25;23.12.25;Duftholz Team - Annette Vogt;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.341105038919736;12.374393799387967;Duftholz Team - Annette Vogt;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Handel und Handwerk
703;Zentrum;Haus M 01/02;Heiko Wild GmbH;Markt;04109 Leipzig;25.11.25;23.12.25;Heiko Wild GmbH;10:00-21:00;;https://heikowild.de/;;51.341107145043686;12.374459594306803;Heiko Wild GmbH;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Handel und Handwerk
616;Zentrum;Haus M 01/03;Mittag, Timo;Markt;04109 Leipzig;25.11.25;23.12.25;Mittag, Timo;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.341110295169685;12.374562360072572;Mittag, Timo;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Nahrung und Genuss
543;Zentrum;Haus M 01/04;Gastronomiebetrieb Roselly;Markt;04109 Leipzig;25.11.25;23.12.25;Gastronomiebetrieb Roselly;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.341111898844495;12.374607880104133;Gastronomiebetrieb Roselly;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Süßwaren
732;Zentrum;Haus M 01/05;Globus System Gastronomie Riebeckstraße GmbH;Markt;04109 Leipzig;25.11.25;23.12.25;Globus System Gastronomie Riebeckstraße GmbH;10:00-21:00;;https://www.globusdoener.de/;;51.34109164134599;12.3746951361409;Globus System Gastronomie Riebeckstraße GmbH;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
738;Zentrum;Haus M 01/06;Wendl GmbH Konditorei & Bäckerei;Markt;04109 Leipzig;25.11.25;23.12.25;Wendl GmbH Konditorei & Bäckerei;10:00-21:00;;https://www.brotagonist.de/;;51.34100617532349;12.37470858409361;Wendl GmbH Konditorei & Bäckerei;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
733;Zentrum;Haus M 01/07;Gesellschaft der Freunde Lions e.V.;Markt;04109 Leipzig;25.11.25;23.12.25;Gesellschaft der Freunde Lions e.V.;10:00-21:00;;https://www.lions-leipzig-saxonia.de/;;51.3409494907042;12.374627827393045;Gesellschaft der Freunde Lions e.V.;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
608;Zentrum;Haus M 01/08;Candyman - Bernhard Wachinger;Markt;04109 Leipzig;25.11.25;23.12.25;Candyman - Bernhard Wachinger;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.34094512783082;12.374527674112484;Candyman - Bernhard Wachinger;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Süßwaren
777;Zentrum;Haus M 01/09;Spatzendealer - Tobias Kleinhenz;Markt;04109 Leipzig;25.11.25;23.12.25;Spatzendealer - Tobias Kleinhenz;10:00-21:00;;https://spatzendealer.de/;;51.34093481745538;12.374413198643898;Spatzendealer - Tobias Kleinhenz;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
501;Zentrum;Haus M 01/10;M. Winkelmann und H. Wolf GbR;Markt;04109 Leipzig;25.11.25;23.12.25;M. Winkelmann und H. Wolf GbR;10:00-21:00;;https://caracol.de/;;51.34096048561994;12.37433121477788;M. Winkelmann und H. Wolf GbR;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Weihnachtliches
725;Zentrum;Haus M 02/01;Wein- und Sektgut Matthias Keth;Markt;04109 Leipzig;25.11.25;23.12.25;Wein- und Sektgut Matthias Keth;10:00-21:00;;https://www.weingut-keth.de/;;51.341043095400956;12.37501818226753;Wein- und Sektgut Matthias Keth;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
518;Zentrum;Haus M 02/02;Handbrotzeit GmbH - A. Gust;Markt;04109 Leipzig;25.11.25;23.12.25;Handbrotzeit GmbH - A. Gust;10:00-21:00;;https://handbrotzeit-festival.de/;;51.340971563691056;12.375006576991957;Handbrotzeit GmbH - A. Gust;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
573;Zentrum;Haus M 02/03;Harich & Schneller GbR;Markt;04109 Leipzig;25.11.25;23.12.25;Harich & Schneller GbR;10:00-21:00;;https://www.markus-harich.de/;;51.34092628432128;12.374915205459992;Harich & Schneller GbR;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Süßwaren
729;Zentrum;Haus M 02/04;Ratskeller der Stadt Leipzig;Markt;04109 Leipzig;25.11.25;23.12.25;Ratskeller der Stadt Leipzig;10:00-21:00;;https://www.ratskeller-leipzig.de/;;51.34097684415897;12.374883422741528;Ratskeller der Stadt Leipzig;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
778;Zentrum;Haus M 02/05;Obstland Dürrweitschen AG;Markt;04109 Leipzig;25.11.25;23.12.25;Obstland Dürrweitschen AG;10:00-21:00;;https://www.sachsenobst.de/;;51.341036660121624;12.374908499459934;Obstland Dürrweitschen AG;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
582;Zentrum;Haus M 02/06;Tiroler Kiachlbäckerei - Delacher und Richter GbR;Markt;04109 Leipzig;25.11.25;23.12.25;Tiroler Kiachlbäckerei - Delacher und Richter GbR;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.341096527115866;12.37493585225705;Tiroler Kiachlbäckerei - Delacher und Richter GbR;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
597;Zentrum;Haus M 02/07;Gemeinnützige Vereine - im Wechsel;Markt;04109 Leipzig;25.11.25;23.12.25;Gemeinnützige Vereine - im Wechsel;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.34111191937015;12.37499715413136;Gemeinnützige Vereine - im Wechsel;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Wechselhütte
739;Zentrum;Haus M 03/01;Axel Thier e.K.;Markt;04109 Leipzig;25.11.25;23.12.25;Axel Thier e.K.;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.34082866267409;12.374339858116233;Axel Thier e.K.;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
745;Zentrum;Haus M 03/02;Naschkatze - Gerd Helmchen;Markt;04109 Leipzig;25.11.25;23.12.25;Naschkatze - Gerd Helmchen;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.34075731463843;12.374369808897137;Naschkatze - Gerd Helmchen;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Imbiss und Getränke
657;Zentrum;Haus M 03/03;Nadezda Reinhardt;Markt;04109 Leipzig;25.11.25;23.12.25;Nadezda Reinhardt;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.34072499706859;12.374371846151845;Nadezda Reinhardt;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Handel und Handwerk
655;Zentrum;Haus M 03/04;Puppenwerkstatt und Trachtenartikel;Markt;04109 Leipzig;25.11.25;23.12.25;Puppenwerkstatt und Trachtenartikel;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.34068701725291;12.374376106943837;Puppenwerkstatt und Trachtenartikel;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Handel und Handwerk
529;Zentrum;Haus M 03/05;Der süße Regenbogen;Markt;04109 Leipzig;25.11.25;23.12.25;Der süße Regenbogen;10:00-21:00;;https://dersuesseregenbogen.de/;;51.340645722630484;12.37438112733162;Der süße Regenbogen;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Süßwaren
780;Zentrum;Haus M 03/06;Bäckerei Krätzer GmbH;Markt;04109 Leipzig;25.11.25;23.12.25;Bäckerei Krätzer GmbH;10:00-21:00;;https://www.baeckerei-kraetzer.de/;;51.34060859813483;12.37438628982766;Bäckerei Krätzer GmbH;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Nahrung und Genuss
603;Zentrum;Haus M 03/07;Gaumenschmeicheley - A. M. Teubert;Markt;04109 Leipzig;25.11.25;23.12.25;Gaumenschmeicheley - A. M. Teubert;10:00-21:00;;https://www.leipzig.de/freizeit-kultur-und-tourismus/veranstaltungen-und-termine/eventsingle/event/leipziger-weihnachtsmarkt-2023-1;;51.34056703050502;12.374391618801868;Gaumenschmeicheley - A. M. Teubert;;1;10:00-21:00;10:00-21:00;10:00-21:00;10:00-21:00;10:00-22:00;10:00-22:00;10:00-21:00;0;;28.11.25=10:00-22:00,29.11.25=10:00-22:00,05.12.25=10:00-22:00,06.12.25=10:00-22:00,12.12.25=10:00-22:00,13.12.25=10:00-22:00,19.12.25=10:00-22:00,20.12.25=10:00-22:00;;0;;0;0;markt_leipzig.jpg;Jörg Reichert, CC BY-SA 4.0;S1, S2, S3, S4, S5, S5X und S6 bis "Leipzig, Markt";72;1;Süßwaren
